fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231104 055336	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	505	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.199060535248718	0.482284466433484	268	29593	11923	142063677.661169	11
20231104 055530	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	118	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.218087663662154	0.0349420346751867	500	8456	15701	133673689.655172	12
20231104 055944	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	594	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.247791156655876	0.936292199923046	887	48584	12788	142064009.995003	13
20231104 060338	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	113	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0278307219524868	0.240808322774392	56	34450	13958	128553590.204898	14
20231104 061349	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1601	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0708034699544078	0.142060961340176	995	27067	12639	141485080.95952	15
20231104 061650	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	94	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.291614252373693	0.946646284638409	253	10265	12932	141255550.224888	16
20231104 061903	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	104	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.101013871860902	0.0663892482684551	824	22274	14710	136904782.608696	17
20231104 062108	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	231	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.110138965699545	0.0202080604288064	419	12463	13516	134298564.717641	18
20231104 062523	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	190	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.294231507064609	0.310656914588514	412	19314	12191	137169946.526737	19
20231104 063235	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	433	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.219295176006098	0.533428394957128	379	30892	13308	135468407.796102	20
20231104 063644	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	30	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0679463801090529	0.519576129272802	1024	32800	15792	131054860.569715	21
20231104 063927	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	141	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.299691394519305	0.64672403506852	23	22695	13379	139106620.189905	22
20231104 064235	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	281	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0255868075238671	0.0382536196312106	419	3467	12402	134828878.56072	23
20231104 064539	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	150	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.245828110313213	0.950938090583383	887	16110	11676	142701083.458271	24
20231104 064910	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	314	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.239209927147888	0.826986486724645	887	40318	11654	144552994.502749	25
20231104 065322	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	396	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0913849157633263	0.631066760658777	887	33121	13614	137991815.092454	26
20231104 065626	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	129	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.208098987674311	0.836842908708031	887	15992	13886	136140008.995502	27
20231104 065952	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	30	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.110472577592436	0.394277099015684	865	41216	15532	128085895.052474	28
20231104 070649	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	631	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0419489395878789	0.84226222783401	622	9623	14184	147592659.670165	29
20231104 071125	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	606	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.169387332471536	0.939534645981941	711	42638	13524	146277807.096452	30
20231104 071651	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	404	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.231584919452235	0.173097595043487	920	2080	13524	130318926.536732	31
20231104 071920	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	455	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.285965586658801	0.0141181996187581	180	41347	13540	134050244.877561	32
20231104 072333	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	298	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.13902323326852	0.827545999227408	324	15442	12070	141175447.276362	33
20231104 072914	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	151	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.169078910679355	0.477624603136291	924	3355	14750	134509320.33983	34
20231104 073543	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	586	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.26444843462048	0.794464204651032	965	6633	13019	133515855.572214	35
20231104 074222	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	677	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0716026909889653	0.938601369674891	506	10341	12072	146712331.834083	36
20231104 074547	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	38	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.105073615669699	0.363749007146848	820	38314	13729	135723426.786607	37
20231104 075205	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	521	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.272804857940276	0.309934916273431	516	37566	14621	137900416.291854	38
20231104 075811	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	410	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.280918030410593	0.407511616658682	503	49398	12178	139145804.097951	39
20231104 080339	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	429	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.269658782215395	0.293410377101067	539	44955	11782	138957724.137931	40
20231104 080605	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	38	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.106375663572088	0.165346264801995	415	36107	14533	129342183.408296	41
20231104 080903	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	215	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.226842459986376	0.853135126530786	754	26666	14054	144249206.396802	42
20231104 081538	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	407	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.292970490781251	0.488700571514026	740	40599	12629	144354941.029485	43
20231104 082327	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1093	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0709510212063353	0.149150602368406	983	21400	11425	143054725.137431	44
20231104 082755	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	260	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.19547436514964	0.305046615094262	18	25558	14270	146606551.724138	45
20231104 083558	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1282	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.086461430790028	0.11402842974274	667	16154	12466	138890403.798101	46
20231104 084148	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	159	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.284711794150233	0.493000620373161	344	2520	13815	119341516.741629	47
20231104 084707	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	408	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.10888489240711	0.924031176311012	130	2987	10828	141148727.636182	48
20231104 085416	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	332	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.125551790570675	0.398817350596899	359	22591	12522	142257204.397801	49
20231104 090007	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	634	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.128833770345874	0.133067864709428	974	5457	13186	134511853.073463	50
20231104 090710	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	859	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0571398002266601	0.665752443346846	1021	16604	11203	143748715.142429	51
20231104 091841	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1315	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.108103123941508	0.296785164270516	168	33304	12005	144960782.108946	52
20231104 092503	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	598	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.292096829640814	0.270888155342756	281	43983	12243	139952273.363318	53
20231104 092950	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	400	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0924780665120291	0.902730003955532	903	11552	11882	146337004.497751	54
20231104 093410	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	111	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.222619243825433	0.607601747462694	589	3938	11484	142786412.793603	55
20231104 093826	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	478	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.216822454386053	0.110137457048744	185	8986	13105	127079472.763618	56
20231104 094255	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	295	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.115263606182819	0.955540002846599	664	8468	12629	148663666.666667	57
20231104 094724	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	508	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.120306532064099	0.991333544147971	534	26044	12046	148096050.974513	58
20231104 095508	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	642	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.129870841464413	0.345546408276365	736	20491	12202	145753636.181909	59
20231104 095946	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	600	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.14931170769316	0.63608184173622	225	35605	14409	140244706.146927	60
20231104 100400	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	482	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0860455615108918	0.66525449579991	204	29904	11943	143760819.090455	61
20231104 100835	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	371	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.153472472591604	0.203979377763206	540	17870	11588	141381151.424288	62
20231104 101316	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	536	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.125494226251945	0.949521759855588	661	22994	13199	147962722.138931	63
20231104 101756	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	393	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.10833498061837	0.978779105324525	650	15029	11709	146393441.77911	64
20231104 102456	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	582	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.137037189861172	0.328154611901588	181	24178	12592	144633111.444278	65
20231104 102859	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	369	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.167490155433331	0.966887618892938	540	28904	14461	140509971.514243	66
