fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231105 102525	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	411	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.289686593103062	0.413139080222854	417	43892	15466	135960408.795602	14
20231105 102726	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	180	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.260954398056728	0.0272621639125061	107	5794	11764	112304053.973013	15
20231105 103117	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	31	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0917235747127569	0.46677263015138	785	24824	15440	132664727.636182	16
20231105 104220	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	856	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0978448846745359	0.536188477193366	269	28253	12918	143617058.470765	17
20231105 104652	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	524	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.117424750690646	0.844910131385464	79	28755	13399	145243741.629185	18
20231105 105440	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1224	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0725385577029135	0.77665318272459	244	29086	13609	144117549.725137	19
20231105 105740	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	206	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.213582937715666	0.999565362169339	422	28193	13550	141456566.716642	20
20231105 110132	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	406	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.147298242283533	0.794100783956197	368	28751	12901	143970161.41929	21
20231105 110600	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	526	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.111461287836593	0.999760344980158	422	28981	14068	144905849.075462	22
20231105 111251	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1007	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0904267902732219	0.810227397648195	1024	28648	12227	142964183.408296	23
20231105 111755	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	870	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.113203927446391	0.0677242975209447	379	28749	11217	139795782.608696	24
20231105 112354	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	810	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.117161034732796	0.766308398294013	426	27240	13867	144075227.886057	25
20231105 112656	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	63	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.023883223816638	0.799203911237588	271	27156	14787	133840045.477261	26
20231105 113208	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	678	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.108178301898392	0.74344040608454	288	30187	13049	147104216.391804	27
20231105 114015	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	607	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0760609465115009	0.290404311446537	520	3975	12076	145265161.41929	28
20231105 115034	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	713	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.111907718921026	0.32692175613561	846	1489	12552	137087664.167916	29
20231105 115710	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	529	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0640463565975279	0.632647082648255	286	5350	13284	144339356.321839	30
20231105 120223	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	658	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.064590918921125	0.103256270521805	294	8680	16188	134691936.031984	31
20231105 121219	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	403	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.056610235035005	0.533184261421337	517	1177	11963	141349614.692654	32
20231105 121926	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	590	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0858829864262536	0.647410120438319	476	4542	14864	139578026.986507	33
20231105 122601	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	970	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.108289181257988	0.68672543997111	103	28790	14199	142970438.28086	34
20231105 123224	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	995	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.109932193699394	0.888931932356793	334	36277	14215	144789052.973513	35
20231105 124329	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	801	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0705830785368811	0.389782715348525	226	2442	11674	139840920.53973	36
20231105 124936	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	518	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0797934405628133	0.956974561251423	191	6623	14266	141125786.106947	37
20231105 125744	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	786	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.107903697220596	0.298903609013801	354	24033	12610	142736016.991504	38
20231105 130318	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	747	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.10946776623675	0.999684762000441	911	32982	13678	147212000.9995	39
20231105 130524	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.109308338885047	0.967940570594943	1024	41227	14297	133843438.78061	40
20231105 130941	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	484	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.13192968435046	0.999587472740971	888	28248	13528	142145239.38031	41
20231105 131153	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.112184238606161	0.86500138941886	441	31560	17603	122583177.911044	42
20231105 131735	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	774	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.101205313031464	0.996016993706463	318	29110	14747	140705432.783608	43
20231105 132823	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	951	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0850062425980735	0.432552770400866	259	30226	12232	146584715.642179	44
20231105 133034	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.105636836670604	0.930745525354329	918	31580	16470	128413828.085957	45
20231105 133618	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	261	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.219295176006098	0.533428394957128	379	30892	15239	138257594.702649	46
20231105 134045	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	38	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0679463801090529	0.519576129272802	1024	32800	16955	127600397.301349	47
20231105 134348	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	141	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.299691394519305	0.64672403506852	23	22695	15088	142076673.663168	48
20231105 134720	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	216	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0255868075238671	0.0382536196312106	419	3467	14185	133102201.3993	49
20231105 135916	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1011	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.110472577592436	0.394277099015684	865	41216	14220	140999310.344828	50
20231105 141056	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0419489395878789	0.84226222783401	622	9623	13933	146711278.86057	51
20231105 141634	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	653	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.169387332471536	0.939534645981941	711	42638	13499	145804791.104448	52
20231105 142127	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	230	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.231584919452235	0.173097595043487	920	2080	13344	133784503.748126	53
20231105 142304	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	119	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.285965586658801	0.0141181996187581	180	41347	14072	112520427.786107	54
20231105 142740	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	509	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.12237541719017	0.999677836947933	887	33905	12238	146342195.902049	55
20231105 143659	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	618	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.116403122921909	0.534073885046116	639	29942	13979	144034536.231884	56
20231105 144221	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	658	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.118311215412863	0.999579692853121	846	33379	14162	145902101.949025	57
20231105 144715	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	545	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.11460476636436	0.748363237579442	488	29417	11946	143987635.182409	58
20231105 145137	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	417	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.104618548369077	0.751409876618883	360	29237	14292	141862986.506747	59
20231105 145648	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	628	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.104858330815705	0.995987599316145	777	33871	11472	144422936.531734	60
20231105 150547	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1359	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0729065136852127	0.76904937244453	390	30107	13851	143773034.982509	61
20231105 151009	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	32	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0673851183317053	0.515151107008292	416	28062	14654	134381060.469765	62
20231105 151245	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.0879105305000479	0.167414699111822	61	26883	11455	132143995.502249	63
20231105 151623	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	200	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.13902323326852	0.827545999227408	324	15442	13115	145312601.1994	64
20231105 152456	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	395	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.169078910679355	0.477624603136291	924	3355	13092	137773951.024488	65
20231105 152933	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	255	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279511	0.26444843462048	0.794464204651032	965	6633	12602	134271537.231384	66
