fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231105 212834	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	239	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0852503757905397	0.925651702728775	683	1679	13206	141846075.962019	11
20231105 213142	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	96	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0506736029737185	0.207218508431007	246	49507	17007	123119095.952024	12
20231105 213410	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	12	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.241211629895149	0.979385213098052	981	9632	13622	134456734.632684	13
20231105 214147	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	622	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.289686593103062	0.413139080222854	417	43892	12715	140405534.732634	14
20231105 214427	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	374	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.260954398056728	0.0272621639125061	107	5794	12396	130795416.291854	15
20231105 215403	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	751	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0917235747127569	0.46677263015138	785	24824	14005	143703370.814593	16
20231105 215757	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	297	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.130223118522423	0.626345419438479	689	20836	13644	147722864.567716	17
20231105 220517	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	592	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.113819651867572	0.629795577887991	752	5185	13207	140752659.170415	18
20231105 221057	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	469	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.152926464572596	0.605676312751132	542	24107	14196	144603432.283858	19
20231105 221329	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.128601399861864	0.738269880373763	600	16064	14805	135707348.825587	20
20231105 221818	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	590	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.122657641962902	0.647369706303208	487	26461	13156	143177545.227386	21
20231105 222201	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	251	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.145343312156208	0.623196923029133	774	16610	11754	143472384.807596	22
20231105 222544	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	302	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.134008220915432	0.63250059289766	328	20032	12807	144993378.810595	23
20231105 223030	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	413	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.11552179516434	0.61212686990054	697	22638	13489	141536680.15992	24
20231105 223435	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	368	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.142486224006108	0.630049809306633	574	20257	12565	145501891.554223	25
20231105 223903	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	469	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.132889160901112	0.625158492545484	764	25168	11877	141076072.463768	26
20231105 224357	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	497	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.150512003552658	0.621359693799073	742	20500	11500	143601589.205397	27
20231105 224917	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	556	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.126157045216608	0.625890408824689	674	19181	12421	142866673.163418	28
20231105 225138	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	35	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.132975068953612	0.632675820690784	483	21579	13835	136273540.729635	29
20231105 225758	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	317	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.136077546965507	0.569882256065514	698	20395	12636	144632397.801099	30
20231105 230203	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	360	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.148955424519927	0.630297679291412	307	18853	11909	142870283.358321	31
20231105 230440	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.153114192357943	0.617564212685423	645	13197	12424	141200515.742129	32
20231105 230655	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.142631114770706	0.640121505072442	657	21093	11372	131722676.661669	33
20231105 231500	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	648	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.149562896520673	0.584317377202689	366	32844	13337	143986267.366317	34
20231105 232209	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	815	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.217566146007236	0.14460818820563	259	3440	11504	131708781.609195	35
20231105 232732	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	840	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.212071390536662	0.788652205591476	66	45074	12279	142456195.402299	36
20231105 233255	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	880	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.200892946247853	0.0894318516491971	398	34410	11979	139464281.35932	37
20231105 234000	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	866	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.049227932181817	0.878604642581969	387	16274	12893	146526291.354323	38
20231105 234212	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	52	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0767829511881466	0.0908113038864967	39	30034	15154	117584628.685657	39
20231105 234520	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.261317770323608	0.609582142767768	344	5948	14215	133870732.133933	40
20231105 235206	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	893	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0604794920231435	0.880057362994838	1008	20669	12466	146306975.512244	41
20231106 000514	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1585	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0561001654456356	0.213057559069489	603	5533	13396	146446030.984508	42
20231106 001047	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	286	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.291400914606524	0.484720728812488	973	46521	12273	140157165.917041	43
20231106 001444	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	302	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.203915489434344	0.870921727289562	591	12690	12713	135476226.386807	44
20231106 002704	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1862	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0418229286960627	0.153468500699668	226	15847	13297	144248076.461769	45
20231106 003127	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	875	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.17399523914627	0.0276200063300066	299	11607	14023	129849254.872564	46
20231106 003909	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	592	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.216359116768943	0.437181086304545	909	45775	11744	142901645.177411	47
20231106 004339	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	284	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.197345983574	0.23909574164556	118	12744	14290	141470769.615192	48
20231106 004713	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	124	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.170235596718892	0.621223043967305	331	6765	13127	136835177.911044	49
20231106 005047	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.111420071621485	0.577134497523593	738	49600	12972	129785485.257371	50
20231106 005649	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	331	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.220865275413696	0.494134886669637	940	39419	12045	141577833.583208	51
20231106 005939	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	55	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0483477194353299	0.634855918672642	385	16538	13576	137426070.964518	52
20231106 010213	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	55	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0568340974238357	0.150342711034595	697	44781	14240	124701869.065467	53
20231106 010738	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	628	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.158621501540521	0.87804683534219	766	18747	12228	142957743.128436	54
20231106 011126	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.26632696345255	0.253068661465522	434	14286	11424	136057247.376312	55
20231106 011941	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	831	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.165003659984051	0.322050874305598	493	47190	12376	146862112.943528	56
20231106 012358	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	397	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.139402135146382	0.825550506084209	624	18011	12099	144268499.250375	57
20231106 012936	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	301	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.26363862896921	0.450098622842346	475	31659	13083	139504497.251374	58
20231106 013240	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	224	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.193248729792921	0.715571364120777	230	26408	13971	139097272.863568	59
20231106 014546	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1321	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0544485669123991	0.277507516322968	959	4653	13454	143908336.831584	60
20231106 015302	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	926	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0407530562148699	0.906292581801267	869	17542	11969	147129963.518241	61
20231106 015709	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.227509187960911	0.807424227702776	183	2221	13954	124648716.641679	62
20231106 015918	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	33	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.121064621181255	0.121635804287367	1001	45560	12410	124798105.947026	63
20231106 020131	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	111	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.198101976638383	0.0669254012836128	817	7942	17586	127344076.961519	64
20231106 020332	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	254	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.257984767024757	0.0205548469996797	501	19268	11349	131069423.788106	65
20231106 020850	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	290	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.185219316775831	0.285007201994627	574	4027	12762	137075315.342329	66
