fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231105 043714	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	342	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.260954398056728	0.0272621639125061	107	5794	12859	134320173.413293	15
20231105 044601	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	643	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0917235747127569	0.46677263015138	785	24824	15920	141935512.243878	16
20231105 045033	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	182	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.145277613098609	0.953163183403902	773	3126	14307	138429330.834583	17
20231105 045747	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0650125942737353	0.918932040316242	631	1379	12517	146588336.331834	18
20231105 050358	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	223	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0881785155315181	0.960726132381124	952	1386	12795	143941286.856572	19
20231105 051139	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	474	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.126511439542266	0.860568973906153	477	1848	14035	138818448.275862	20
20231105 051750	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	316	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0732076181462335	0.936008101170173	326	1783	13999	145032727.136432	21
20231105 052320	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	415	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0856283338735837	0.922655909931714	911	6040	13775	143670732.133933	22
20231105 053255	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	872	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0734781549639302	0.354672861028219	290	25489	11645	145345869.565217	23
20231105 054113	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	237	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0823914371754087	0.56211480143268	628	832	13613	140749839.58021	24
20231105 054814	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	943	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0853302457351968	0.782803816798282	217	23755	13094	149616922.538731	25
20231105 055232	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	418	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0886236525354633	0.979087365884409	437	20450	12943	148787105.947026	26
20231105 055848	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	881	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0885543388488246	0.994527332463557	73	25228	11292	146573451.274363	27
20231105 060422	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	450	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0940663666372314	0.761667865826568	158	19952	15220	143449205.397301	28
20231105 061127	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	29	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0798323318460169	0.871579929977729	458	24639	12965	135472686.156922	29
20231105 061345	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0849476593693953	0.785956848038979	342	29557	16664	127155318.34083	30
20231105 062238	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	871	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0899515148641311	0.304288029790775	141	23677	12013	147445911.544228	31
20231105 062717	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	496	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0763810148348289	0.994209041378731	255	23536	11106	149462257.871064	32
20231105 063111	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	361	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0972330758338791	0.798471892332811	275	23643	13589	144456810.094953	33
20231105 063331	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0716782584826145	0.834697266575351	182	23690	15207	135561674.662669	34
20231105 063529	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.219076708517344	0.876750530189292	842	41507	16385	132502461.269365	35
20231105 063949	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	57	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.200401243178057	0.515242733531973	640	8945	13898	136926093.953023	36
20231105 064327	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	259	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.182250604213124	0.167655795990644	1008	16089	12752	135551792.103948	37
20231105 064900	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	269	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.217336652314966	0.488774673961036	520	35066	14503	136104827.086457	38
20231105 065738	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	626	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.149988868267248	0.519656409925428	380	41401	13321	143213489.755122	39
20231105 070308	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	568	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.288545232912025	0.217059328421014	853	44393	15544	131720115.942029	40
20231105 070755	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	500	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0872914534929884	0.782420789503872	37	19373	12014	146298901.549225	41
20231105 072053	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1329	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0387035185959031	0.306740939239311	594	11832	12639	143744251.374313	42
20231105 072731	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	946	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.081712401090511	0.124420081177269	705	25387	13296	141591648.175912	43
20231105 073117	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	421	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.168037408030681	0.779739040453089	285	40942	14194	150630785.607196	44
20231105 073823	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	842	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0739189946039279	0.628208263069775	536	17237	14285	146610417.291354	45
20231105 074123	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	325	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.296367719609413	0.0797253961195709	142	42586	12955	142519597.701149	46
20231105 074349	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	382	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.130793163072853	0.0159720860873242	801	27441	17080	126304207.896052	47
20231105 075003	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	416	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.249682867666799	0.415655657133271	307	45992	14610	139938535.732134	48
20231105 075551	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	600	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.161445876643449	0.209212429404702	193	32003	13810	139493138.430785	49
20231105 075849	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	188	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.222431948443252	0.80211683469628	632	23767	12575	145539077.961019	50
20231105 080159	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	252	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.270619298222869	0.823205309947867	944	26007	13836	140693087.456272	51
20231105 080536	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	327	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.205748420821417	0.956449139493488	996	24438	11195	142721656.671664	52
20231105 080911	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	159	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.277135238946576	0.788848860620047	349	7256	13218	129670161.91904	53
20231105 081154	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	111	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0357294639182856	0.87928785987154	759	45517	14999	134370758.12094	54
20231105 081504	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.183962449792463	0.780469855400463	992	14583	12789	143926615.192404	55
20231105 081843	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	280	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.163478416945867	0.886849748570399	516	15977	12430	145735067.466267	56
20231105 082345	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1364	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.274044620266529	0.0130581330023291	116	13611	11755	131065484.757621	57
20231105 082902	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	192	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0215393907644863	0.335784484249026	430	40614	15739	127740523.238381	58
20231105 083333	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	138	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.151378577938775	0.958360252936367	721	2287	13341	139259136.931534	59
20231105 083731	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	386	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.221032794232336	0.697112406096528	554	21671	11943	140930874.062969	60
20231105 084537	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	503	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.125979974483427	0.561025500070361	530	26164	12727	145356077.461269	61
20231105 085312	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	506	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.127926287905729	0.41658924763254	347	12731	11354	138998121.93903	62
20231105 085732	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	115	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0294174091805101	0.279693914528602	284	17120	16115	126467523.738131	63
20231105 090128	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	61	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0564322047930161	0.399238785823585	152	36851	16506	124765446.276862	64
20231105 090718	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	481	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.19912443117247	0.791242154423343	550	5872	13497	137427046.976512	65
20231105 091015	602	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	183	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.28941055962555	0.663013791432546	455	22575	12167	141749800.5997	66
